origin,horizon_months,actual,flow,persistence,ar1,ar4,lo50,hi50,cover50,score50,lo80,hi80,cover80,score80,lo90,hi90,cover90,score90
2010-08-01,6,1.8282165430838417,1.4537089334167055,1.4715150709874274,1.6102912980216257,1.695936009929725,,,,,,,,,,,,
2010-08-01,12,2.9332852406381624,2.1554493048944936,1.4715150709874274,1.7036478881937471,1.8717158823207938,,,,,,,,,,,,
2010-09-01,1,1.3492760529117458,1.1521007167878268,1.409570015684824,1.4400847137638524,1.4325561237911948,,,,,,,,,,,,
2010-09-01,3,1.4668570526033822,1.1600456598782436,1.409570015684824,1.4954089745707542,1.5492807190907563,,,,,,,,,,,,
2010-09-01,6,2.088582555277294,1.324253024059863,1.409570015684824,1.565873037023971,1.706322594226204,,,,,,,,,,,,
2010-09-01,12,2.974354612639362,2.077129027300059,1.409570015684824,1.6711986136983017,1.8750916566999156,,,,,,,,,,,,
2010-10-01,1,1.2987267301513439,1.30442547068829,1.3492760529117458,1.3830298735691509,1.3745367629808722,,,,,,,,,,,,
2010-10-01,3,1.5478242497255406,1.4018744680236155,1.3492760529117458,1.4442553991625446,1.501612788130197,,,,,,,,,,,,
2010-10-01,6,2.457647468863683,1.7648961680252984,1.3492760529117458,1.5222964274955335,1.673286047590937,,,,,,,,,,,,
2010-10-01,12,2.6579926418442144,2.2294709598219575,1.3492760529117458,1.639107728968818,1.8582737088041057,,,,,,,,,,,,
2010-11-01,1,1.4668570526033822,1.4581067999539503,1.2987267301513439,1.335098184450018,1.3313028859031626,,,,,,,,,,,,
2010-11-01,3,1.8282165430838417,1.6187232096388422,1.2987267301513439,1.4011027770017523,1.468612047549675,,,,,,,,,,,,
2010-11-01,6,2.728677786417656,1.8884076500830427,1.2987267301513439,1.4853012972035609,1.6503266004884158,,,,,,,,,,,,
2010-11-01,12,2.66347239578493,2.1856624105867564,1.2987267301513439,1.6115028355227952,1.8460635845084135,,,,,,,,,,,,
2010-12-01,1,1.5478242497255406,1.405716492104413,1.4668570526033822,1.493474305230483,1.5809277397613817,,,,,,,,,,,,
2010-12-01,3,2.088582555277294,1.6399725954369084,1.4668570526033822,1.5417399812954742,1.7099562912447002,,,,,,,,,,,,
2010-12-01,6,2.7502825656067436,2.138322170399587,1.4668570526033822,1.6032300285310814,1.8150100969392826,,,,,,,,,,,,
2010-12-01,12,2.4952333835051723,2.1190297395847484,1.4668570526033822,1.6951843889869196,1.9178949016029825,,,,,,,,,,,,
2011-01-01,1,1.8282165430838417,1.838470862029554,1.5478242497255406,1.5696040067101358,1.6110897906919668,,,,,,,,,,,,
2011-01-01,3,2.457647468863683,1.9937790103824589,1.5478242497255406,1.6090878470280885,1.7096420211138192,,,,,,,,,,,,
2011-01-01,6,2.8351275789952597,2.4765855586326784,1.5478242497255406,1.6593689120971928,1.8105873804391934,,,,,,,,,,,,
2011-01-01,12,2.5368603049969884,2.209495715430742,1.5478242497255406,1.734505720167007,1.914685980720712,,,,,,,,,,,,
2011-02-01,1,2.088582555277294,1.8455739695427391,1.8282165430838417,1.8333583672473206,1.958933456623151,,,,,,,,,,,,
2011-02-01,3,2.728677786417656,2.1213216940147253,1.8282165430838417,1.8426702404928244,2.0259492501726615,,,,,,,,,,,,
2011-02-01,6,2.9332852406381624,2.492792777805266,1.8282165430838417,1.8545082293942015,2.0236565079093993,,,,,,,,,,,,
2011-02-01,12,2.482093630425192,2.04571987244518,1.8282165430838417,1.8721448909952338,2.007515640482049,,,,,,,,,,,,
2011-03-01,1,2.457647468863683,2.331344374987567,2.088582555277294,2.078011764521722,2.1858845534657942,,,,,,,,,,,,
2011-03-01,3,2.7502825656067436,2.729973232576922,2.088582555277294,2.0588770131257697,2.1951960743457284,,,,,,,,,,,,
2011-03-01,6,2.974354612639362,2.969557315983035,2.088582555277294,2.0345704876187005,2.132685216216553,,,,,,,,,,,,
2011-03-01,12,2.2720204986621377,2.167440419675777,2.088582555277294,1.9984077247828607,2.0543461592012,,,,,,,,,,,,
2011-04-01,1,2.728677786417656,2.6843873244695358,2.457647468863683,2.4247808000326234,2.5759765067823563,,,,,,,,,,,,
2011-04-01,3,2.8351275789952597,3.0675354540355815,2.457647468863683,2.365284231096442,2.5252309466324565,,,,,,,,,,,,
2011-04-01,6,2.6579926418442144,3.001158227369317,2.457647468863683,2.2897007676630037,2.3495345287424034,,,,,,,,,,,,
2011-04-01,12,1.980114437210341,2.0690925033397147,2.457647468863683,2.1772333411194174,2.145603115702775,,,,,,,,,,,,
2011-05-01,1,2.7502825656067436,2.993241633704189,2.728677786417656,2.679900671865442,2.7822039654332333,,,,,,,,,,,,
2011-05-01,3,2.9332852406381624,3.1632965439135474,2.728677786417656,2.5915243191004387,2.663462570311726,,,,,,,,,,,,
2011-05-01,6,2.66347239578493,3.010187849100905,2.728677786417656,2.4790869937153004,2.4349118691338116,,,,,,,,,,,,
2011-05-01,12,1.5646359586656993,1.9631174733424501,2.728677786417656,2.3113472441611895,2.181252235521504,,,,,,,,,,,,
2011-06-01,1,2.8351275789952597,2.781796523875449,2.7502825656067436,2.700555591327661,2.695686529042919,,,,,,,,,,,,
2011-06-01,3,2.974354612639362,2.8608178758717258,2.7502825656067436,2.610426998354623,2.5399540648626,,,,,,,,,,,,
2011-06-01,6,2.4952333835051723,2.5510694641458085,2.7502825656067436,2.495694089622898,2.346798732332602,,,,,,,,,,,,
2011-06-01,12,1.5341905531048219,1.7858818579805307,2.7502825656067436,2.3243554828137634,2.146634902196043,,,,,,,,,,,,
2011-07-01,1,2.9332852406381624,2.859376493032607,2.8351275789952597,2.7808533841545064,2.8091963545812413,,,,,,,,,,,,
2011-07-01,3,2.6579926418442144,2.7492853858060515,2.8351275789952597,2.6824161337193693,2.6483158315305757,,,,,,,,,,,,
2011-07-01,6,2.5368603049969884,2.5057115561915917,2.8351275789952597,2.5569641774905882,2.4209213090648425,,,,,,,,,,,,
2011-07-01,12,1.4001777356871579,1.8771771889823385,2.8351275789952597,2.3692436830648735,2.1787769399801378,,,,,,,,,,,,
2011-08-01,1,2.974354612639362,3.051653287408974,2.9332852406381624,2.87386435641585,2.904093857145684,,,,,,,,,,,,
2011-08-01,3,2.66347239578493,2.8251176774480893,2.9332852406381624,2.7659996058962784,2.7257233671333725,,,,,,,,,,,,
2011-08-01,6,2.482093630425192,2.5315711611569287,2.9332852406381624,2.628335276245001,2.4731195896280114,,,,,,,,,,,,
2011-08-01,12,1.5005526468137618,1.9327294574820646,2.9332852406381624,2.4218190699046054,2.202811261740863,,,,,,,,,,,,
2011-09-01,1,2.6579926418442144,2.751555320098781,2.974354612639362,2.913113682557271,2.9175456313489114,,,,,,,,,,,,
2011-09-01,3,2.4952333835051723,2.6360989800577106,2.974354612639362,2.801874197036309,2.724187896290316,,,,,,,,,,,,
2011-09-01,6,2.2720204986621377,2.1479150610597557,2.974354612639362,2.6597519311241657,2.4716796227184332,,,,,,,,,,,,
2011-09-01,12,1.6640485984876316,1.8295342962566172,2.974354612639362,2.4461490599253555,2.2051385499289666,,,,,,,,,,,,
2011-10-01,1,2.66347239578493,2.568647108576105,2.6579926418442144,2.614892767594544,2.469743911256399,,,,,,,,,,,,
2011-10-01,3,2.5368603049969884,2.3477662844219793,2.6579926418442144,2.536736826315602,2.2920367845101515,,,,,,,,,,,,
2011-10-01,6,1.980114437210341,1.7024041944222417,2.6579926418442144,2.437162706317704,2.1776781332351356,,,,,,,,,,,,
2011-10-01,12,1.9575910400629257,1.8783169735944965,2.6579926418442144,2.288245203224994,2.0838623522817996,,,,,,,,,,,,
2011-11-01,1,2.4952333835051723,2.6290427874160076,2.66347239578493,2.6202926166374745,2.625229924824341,,,,,,,,,,,,
2011-11-01,3,2.482093630425192,2.4028509475229436,2.66347239578493,2.5419757251645416,2.4939344876909217,,,,,,,,,,,,
2011-11-01,6,1.5646359586656993,1.6592094696304616,2.66347239578493,2.442162450516354,2.3248293860751765,,,,,,,,,,,,
2011-11-01,12,1.6848285133686751,2.007274280084452,2.66347239578493,2.2927974706552576,2.1472076572246883,,,,,,,,,,,,
2011-12-01,1,2.5368603049969884,2.3000959348614542,2.4952333835051723,2.4620919903197036,2.3850891341324605,,,,,,,,,,,,
2011-12-01,3,2.2720204986621377,1.9475903883568688,2.4952333835051723,2.4020139672508294,2.262661166821576,,,,,,,,,,,,
2011-12-01,6,1.5341905531048219,1.6685803675778383,2.4952333835051723,2.325513355820128,2.1678533776669253,,,,,,,,,,,,
2011-12-01,12,1.6113308959967636,1.928112968944455,2.4952333835051723,2.211212324650494,2.082911398002788,,,,,,,,,,,,
2012-01-01,1,2.482093630425192,2.5390474914090206,2.5368603049969884,2.501423365751957,2.519458882592866,2.4447041878175297,2.6181853739153933,True,0.17348118609786356,2.373778985826554,2.7197025539821023,True,0.34592356815554837,2.3142291024032335,2.7698735064428126,True,0.45564440403957907
2012-01-01,3,1.980114437210341,1.9998429819292496,2.5368603049969884,2.4371697439496534,2.420361644670203,1.7724270221815348,2.1940368307217564,True,0.42160980854022156,1.6247240037952548,2.4111989869091,True,0.7864749831138451,1.617792942682589,2.461422665614348,True,0.8436297229317589
2012-01-01,6,1.4001777356871579,2.046703611010722,2.5368603049969884,2.3553217987397495,2.280907009442016,1.860119853774684,2.4125174960045372,False,2.3921661145799575,1.5246929862785281,2.715217640159738,False,2.4356771597949125,1.4227711153026896,2.800296407671296,False,1.8293928846792418
2012-01-01,12,1.4600960350833936,2.1183577331124597,2.5368603049969884,2.2329514383176234,2.132015733956284,1.8503937362187552,2.565090547897012,False,2.2758876162197033,1.6962895112416225,2.9105593469617608,False,3.576204597302428,1.6480816762113106,3.0007532306064815,False,5.112384376953512
2012-02-01,1,2.2720204986621377,2.2309156096657468,2.482093630425192,2.450049297022047,2.422952533621525,2.13735293141118,2.3048243572713023,True,0.1674714258601222,2.0701412614649417,2.4060639143885494,True,0.3359226529236077,2.0088070683822146,2.459762172998958,True,0.45095510461674326
2012-02-01,3,1.5646359586656993,1.751040771246876,2.482093630425192,2.391950755281283,2.320547362599256,1.5244899260083846,1.9401347918218852,True,0.4156448658135006,1.3762532609217726,2.1499787912732153,True,0.7737255303514428,1.369339947158215,2.2118575299999326,True,0.8425175828417175
2012-02-01,6,1.5005526468137618,1.891463654174885,2.482093630425192,2.3179510990416294,2.212744864174849,1.5482980686497825,2.2543796309442596,False,0.89706324963856,1.2784231386524656,2.5518985927607787,True,1.273475454108313,1.2481494171521539,2.6414775393165066,True,1.3933281221643528
2012-02-01,12,1.5918699192055032,1.9610524133918261,2.482093630425192,2.207335157745296,2.1045681769299103,1.6442703404441348,2.397426171371838,False,0.9627575158822292,1.5019820171473965,2.7512017875117514,True,1.2492197703643548,1.4480324078350082,2.838504548270754,True,1.3904721404357459
2012-03-01,1,1.980114437210341,1.9715982044769937,2.2720204986621377,2.2525933371653415,2.1638897793900354,1.8821015270936656,2.040362528961113,True,0.15826100186744751,1.8153180136578504,2.141239751349517,True,0.32592173769166655,1.7521995109157167,2.1984653161096244,True,0.4462658051939077
2012-03-01,3,1.5341905531048219,2.009895940984885,2.2720204986621377,2.217388427847274,2.084414519578693,1.793381603910722,2.188203901841623,False,1.4315865011545013,1.6354398984686727,2.396415976057712,False,1.7734695312275475,1.6285443320542234,2.4699497748058996,False,2.7284810217397077
2012-03-01,6,1.6640485984876316,1.937824020811294,2.2720204986621377,2.1725860724307084,2.0548764407396614,1.591996034443037,2.2996465084789706,True,0.7076504740359335,1.3291402973631197,2.5901798688340647,True,1.261039571470945,1.2953126933637709,2.6842589944339634,True,1.3889463010701926
2012-03-01,12,1.2689081159556155,1.9800096145824395,2.2720204986621377,2.1057142528166604,2.0396843250418786,1.658979771308684,2.4144203535730124,False,2.3157272036766026,1.5254214826006978,2.768106748972989,False,3.8078189328231145,1.4692408935419738,2.852518386846274,False,5.389933045031468
2012-04-01,1,1.5646359586656993,1.8264673872614585,1.980114437210341,1.9783215779486438,1.8617266431511639,1.7410367107493692,1.8900872886241415,False,0.854653586209452,1.6746813538239769,1.9906021762837027,False,1.4163747740425021,1.6097785414224366,2.0513550471935083,False,1.3444281609058182
2012-04-01,3,1.4001777356871579,2.0387009181883213,1.980114437210341,1.9750737860834082,1.8326678005283503,1.810419843931383,2.2062228193267885,False,2.036771408372306,1.6597938153636567,2.4128029683076373,False,3.349169949708969,1.6241596642398108,2.497991827077294,False,5.353470733890544
2012-04-01,6,1.9575910400629257,2.1661681570266498,1.980114437210341,1.9709430004598014,1.8913150743705394,1.821227637606111,2.5268971555926276,True,0.7056695179865167,1.5618412256527208,2.8104449144862977,True,1.248603688833577,1.5244597391543349,2.909024219130367,True,1.384564479976032
2012-04-01,12,1.035841905788971,2.0438385215148376,1.980114437210341,1.9647837280991751,1.9730101677374081,1.6980243910637878,2.4762862415159717,False,3.426991791551451,1.5488287920888384,2.8298834161760107,False,6.410923487085848,1.4264477898078232,2.911403931163578,False,9.297073821732802
2012-05-01,1,1.5341905531048219,1.6467021504488866,1.5646359586656993,1.5877793476221682,1.4243340894090932,1.5523588468573957,1.7051776286901332,False,0.2254919568430327,1.4516920863879048,1.8053301816208516,True,0.35363809523294676,1.4072469799251537,1.8696103586803554,True,0.4623633787552017
2012-05-01,3,1.5005526468137618,1.565412498980042,1.5646359586656993,1.629719190753836,1.4634450191423962,1.3348020527634228,1.722148340400238,True,0.3873462876368152,1.168838998876018,1.927096564145846,True,0.758257565269828,1.1063980225918446,2.0239404829369727,True,0.9175424603451281
2012-05-01,6,1.6848285133686751,1.7253579005335538,1.5646359586656993,1.6830937578033895,1.6514435549606612,1.381304848060733,2.0849934099978333,True,0.7036885619371003,1.1253877612338699,2.361555567430079,True,1.2361678061962091,1.084452392236447,2.464635051118319,True,1.3801826588818717
2012-05-01,12,1.2215388792505344,1.9485866862199368,1.5646359586656993,1.7627636382623137,1.876614242902559,1.572079436911007,2.3790713872316323,False,2.2091541809625155,1.3856905762756577,2.732579341151734,False,2.9884057351273094,1.255979117802328,2.811208733253584,False,2.2440343864871295
2012-06-01,1,1.4001777356871579,1.4760699336586298,1.5341905531048219,1.5589982007081873,1.5672572950222652,1.3793847540563657,1.5294009887784403,True,0.1500162347220746,1.2864795650421583,1.6291912069803156,True,0.3427116419381573,1.2371153199311418,1.6969986901895178,True,0.459883370258376
2012-06-01,3,1.6640485984876316,1.3525005843278344,1.5341905531048219,1.6039634617822818,1.6698296456476813,1.1224892810524494,1.4984503660297595,False,1.0383540148087989,0.9604190226849321,1.7017666645401266,True,0.7413476418551945,0.8958705238670465,1.810265643352723,True,0.9143951194856766
2012-06-01,6,1.6113308959967636,1.7235616796672835,1.5341905531048219,1.6612084535096092,1.8003526691120315,1.380396094142181,2.082103700029865,True,0.7017076058876839,1.1279483324418447,2.3516802560006855,True,1.2237319235588409,1.083459080945385,2.459259918733096,True,1.3758008377877111
2012-06-01,12,1.4942861244984391,2.034362487276793,1.5341905531048219,1.7467084835357845,1.9351475118836374,1.635880972600042,2.4628841692990497,False,1.3933825891054195,1.3655328291281752,2.816302902479214,True,1.4507700733510387,1.313693203644422,2.8920411716953462,True,1.5783479680509243
2012-07-01,1,1.5005526468137618,1.2822101727671527,1.4001777356871579,1.4326369491949744,1.3900013664440933,1.1863056185018128,1.3332810795940406,False,0.8160617299711124,1.0980394995951912,1.4298246882385595,False,1.0390647743953916,1.0437561158359092,1.50115947759746,True,0.4574033617615507
2012-07-01,3,1.9575910400629257,1.4626923970903436,1.4001777356871579,1.4915098200263974,1.5017760680832883,1.233546208324182,1.6410003579470818,False,1.6738168780862757,1.0751027739085628,1.7995404923491245,False,2.3049431955785744,1.0084467525569651,1.9196945311831906,False,1.669177956220929
2012-07-01,6,1.4600960350833936,1.4529264504544028,1.4001777356871579,1.5665427210449285,1.6872798607025412,1.1271084057296603,1.7912605264233636,True,0.6641521206937033,0.8616698953032093,2.0729659362246826,True,1.2112960409214732,0.8136267613077125,2.185045778001263,True,1.3714190166935505
2012-07-01,12,1.5825246087438787,2.0901146750527517,1.4001777356871579,1.6788269249299383,1.8889222241964585,1.666361688382337,2.514709538148833,False,1.1836961683203289,1.4265689969639097,2.870002850525797,True,1.4434338535618871,1.3702427068375096,2.9428499968562116,True,1.572607290018702
2012-08-01,1,1.6640485984876316,1.551080807780633,1.5005526468137618,1.5270371103100908,1.5865881404592084,1.4559568788522177,1.614700709143316,False,0.3561353876683606,1.3723298300531817,1.748256143904552,True,0.37592631385137043,1.3131273076456342,1.7786342298717046,True,0.4655069222260704
2012-08-01,3,1.6848285133686751,1.7682165318686796,1.5005526468137618,1.5750566440721947,1.7126014748887095,1.5399354576117412,1.967510208878684,True,0.4275747512669428,1.3851188471480205,2.216826491709065,True,0.8317076445610447,1.3163553032627104,2.2476000825955826,True,0.9312447793328722
2012-08-01,6,1.5918699192055032,1.7303060592561617,1.5005526468137618,1.6362217442638252,1.8319002509001567,1.4218355553317792,2.0484321908315017,True,0.6265966354997226,1.1434062961792133,2.342266454463318,True,1.1988601582841047,1.0918092796846794,2.4588464752840697,True,1.3670371955993903
2012-08-01,12,1.395012624761395,2.2489646778457124,1.5005526468137618,1.7276602606354237,1.94577389498318,1.7943765458639707,2.6696327220156184,False,2.4727118605619505,1.5907029798166463,3.0268006135893812,False,3.3930011843252488,1.529890025047599,3.096756637034079,False,4.264414617710562
2012-09-01,1,1.9575910400629257,1.9653176997194202,1.6640485984876316,1.6808141385623738,1.7610866759220392,1.870974396127929,2.044455582225793,True,0.173481186097864,1.7910608793736302,2.15698627799306,True,0.36592539861942974,1.727864756380666,2.1919500270060457,True,0.46408527062537974
2012-09-01,3,1.6113308959967636,2.135324005797335,1.6640485984876316,1.711194027461595,1.860014909268549,1.90790804604962,2.3295178545898416,False,1.6079184087516474,1.752924751392675,2.571515980684209,False,2.2345297832506477,1.685847193118775,2.61315604729967,False,2.4176347966211242
2012-09-01,6,1.2689081159556155,1.8495463990207917,1.6640485984876316,1.749852235671184,1.927312265521274,1.5584234358967692,2.1474645862025117,False,1.7471024300703575,1.2822455115154257,2.444360000990523,False,1.295488445073199,1.211852529024518,2.574507903529747,True,1.3626553745052292
2012-09-01,12,1.1348219171867862,2.288678097024349,1.6640485984876316,1.8075434866080782,1.9835383780161575,1.8040309904757452,2.70541932226808,False,3.578224624948171,1.5828605784573007,3.050532998411938,False,5.948059032659783,1.5045233793032349,3.1315266935976216,False,9.021032556623362
2012-10-01,1,1.6848285133686751,1.9325649539669012,1.9575910400629257,1.956695832299424,2.087663474963198,1.8390022757123345,2.0064737015724567,False,0.7841664752347599,1.762802291002773,2.118726774390262,False,1.1356622597284676,1.6956125674243916,2.1582761864490805,False,0.6783447001390184
2012-10-01,3,1.4600960350833936,1.9579958101289106,1.9575910400629257,1.9550750770717853,2.1432689986106945,1.7279845068535256,2.1470898307039197,False,1.490659210930922,1.5389626177192786,2.381769800062273,False,1.6314730087018443,1.4629753334806441,2.434276342406678,False,1.0288869768710445
2012-10-01,6,1.035841905788971,1.824510476019749,1.9575910400629257,1.9530156429861973,2.111596910417021,1.4813448904946465,2.1022207188078483,False,2.402887767135904,1.238863008945155,2.402177284752054,False,3.193525307368741,1.1876195155986833,2.545893069009752,False,4.393825749605316
2012-10-01,12,0.971373771827997,2.1176996888631905,1.9575910400629257,1.9499500387590674,2.0569975441245862,1.6101096225543174,2.5305140951807457,False,3.47534787553171,1.3938411435623037,2.863573555894699,False,5.694406129675463,1.2021298107222533,2.955604922821369,False,6.368595889984243
2012-11-01,1,1.6113308959967636,1.7633588918613454,1.6848285133686751,1.7004401387582413,1.5878771489377312,1.6674543375960056,1.8321232163454648,False,0.3891626451464272,1.5466700460223235,1.944013954434427,True,0.39734390841210354,1.5187277433886268,1.9881490295390782,True,0.4694212861504514
2012-11-01,3,1.5918699192055032,1.5075172252945364,1.6848285133686751,1.728712002271756,1.6164920936608675,1.2757084931954488,1.6858251861512745,True,0.41011669295582576,1.0461183329789296,1.918873230274387,True,0.8727548972954573,1.0004847830847505,1.9822462483477359,True,0.9817614652629854
2012-11-01,6,1.2215388792505344,1.7448188641597724,1.6848285133686751,1.7646515637312175,1.750675080233725,1.3989908777915154,1.9841279056514423,False,1.294945022023851,1.1274215565631078,2.305338879654651,True,1.177917323091543,1.0485430456186835,2.4626225456308233,True,1.4140795000121398
2012-11-01,12,1.188381156525929,1.9981121055620559,1.6848285133686751,1.818190725844941,1.9086598423841041,1.4796957312681673,2.401773821280328,False,2.087336388981114,1.1822313263122128,2.728004938237484,True,1.5457736119252712,0.9417002343779248,2.8310739769051407,True,1.889373742527216
2012-12-01,1,1.4600960350833936,1.3525714897585748,1.6113308959967636,1.631258249994806,1.6144269718583004,1.2479731012854103,1.4161913911212578,False,0.34383686568439065,1.141302339364063,1.5277197944813774,True,0.3864174551173145,1.1081792099108951,1.5764405326318613,True,0.4682613227209662
2012-12-01,3,1.2689081159556155,1.209658588698073,1.6113308959967636,1.6673551664268107,1.6921328019760424,0.9784489995402197,1.3771804898365403,True,0.3987314902963206,0.7530285282372852,1.6085966087244121,True,0.855568080487127,0.7039308132260398,1.6828361025267047,True,0.9789052893006649
2012-12-01,6,1.4942861244984391,1.7829798258322178,1.6113308959967636,1.713262143953854,1.8082149132553607,1.4243207815436805,1.9838876660274585,True,0.559566884483778,1.1699393103097984,2.3263530480896706,True,1.1564137377798722,1.0938111420364893,2.497204595784316,True,1.4033934537478268
2012-12-01,12,1.3785543209327729,1.9723874599425608,1.6113308959967636,1.7817025097872559,1.931604428385853,1.4413367067422702,2.3668964850615506,False,1.1766893215572698,1.1361238484775196,2.686299258261909,True,1.5501754097843896,0.922892053823896,2.8004059686705522,True,1.8775139148466562
2013-01-01,1,1.5918699192055032,1.4290492791772984,1.4600960350833936,1.4888554417146136,1.4407014817123533,1.3284074951395841,1.5081871616836713,False,0.514510696631415,1.2231998242272966,1.5986908260498218,True,0.37549100182252526,1.184895867954658,1.6519972272461387,True,0.4671013592914808
2013-01-01,3,1.035841905788971,1.3765812617223798,1.4600960350833936,1.5409819396237094,1.5373368028874685,1.1459708155057606,1.5333171031425759,False,0.8278619265039739,0.9247200331164107,1.763101296795207,True,0.8383812636787964,0.8721581529880993,1.8482072663264435,True,0.9760491133383442
2013-01-01,6,1.5825246087438787,2.177527977996005,1.4600960350833936,1.6073405696204615,1.7049878741420366,1.824840729193749,2.3400346168948163,False,1.4844583695005484,1.5688442545478307,2.7037544070160315,True,1.1349101524682008,1.4954664289456374,2.8881738364291514,True,1.392707407483514
2013-01-01,12,1.3956211493799557,2.136329569986421,1.4600960350833936,1.7064439145274932,1.8867308317786171,1.5828140131502089,2.521685904506128,False,1.6876433464369316,1.304488068926199,2.834260333949689,True,1.5297722650234897,1.0937506289332226,2.959404716099319,True,1.8656540871660965
2013-02-01,1,1.2689081159556155,1.6154571493103056,1.5918699192055032,1.612748272486094,1.6832205302751102,1.5187719697080415,1.7102824365191305,False,1.190965881820793,1.4150273898048138,1.792019667776796,False,1.8381850164639657,1.3715426067127041,1.8374840025746997,False,2.5186312110037687
2013-02-01,3,1.2215388792505344,1.9363056841437576,1.5918699192055032,1.6505725740988249,1.7929961671319299,1.7038978091034358,2.082255465845683,False,2.3077933761538527,1.4892132873926072,2.310407734263073,False,3.4979385282911943,1.4331872421472298,2.406380179523253,False,5.206160195309932
2013-02-01,6,1.395012624761395,2.259302066244765,1.5918699192055032,1.698686396535199,1.8781940706696072,1.8886994309836656,2.383407503847147,False,2.469455297752564,1.6501129711657292,2.7683817020273653,False,3.6692721949049787,1.5843476519397584,2.9663690131589586,False,5.1687219047864685
2013-02-01,12,1.0880413566742688,2.173892403117036,1.5918699192055032,1.7704431014040256,1.9570387586120923,1.5800592641072482,2.55009604703746,False,2.938108412662129,1.346473012461633,2.8558421327242236,False,4.093685678136234,1.1382299271293042,2.99202418661484,False,2.8575656685862425
2013-03-01,1,1.035841905788971,1.124104736778689,1.2689081159556155,1.3085846124358764,1.1890189497664507,1.0155497438700745,1.2137008890866965,True,0.19815114521662203,0.8881534638286688,1.2972317856356081,True,0.40907832180693937,0.8742540479808328,1.3452104952386368,True,0.47095644725780395
2013-03-01,3,1.4942861244984391,1.6773181639610644,1.2689081159556155,1.3805529823436071,1.2951690620618452,1.3636616782509272,1.8194663905119703,True,0.45580471226104313,1.194954459931365,2.039002229126869,True,0.844047769195504,1.1361455432554042,2.1458411501159924,True,1.0096956068605882
2013-03-01,6,1.1348219171867862,1.5755303457201015,1.2689081159556155,1.4722869274984245,1.5390762249816985,1.1896964313839842,1.680088742132131,False,0.709890367536939,0.9402452044494523,2.0674631882652768,True,1.1272179838158245,0.7784156733605713,2.279018381115343,True,1.500602707754772
2013-03-01,12,1.3801355814120648,1.9470379693878526,1.2689081159556155,1.6095925531334323,1.8125340313680787,1.304883411113606,2.311031849719732,True,1.0061484386061261,1.0468725475110703,2.6130066646389607,True,1.5661341171278904,0.8521156923562212,2.760226390270563,True,1.9081106979143416
2013-04-01,1,1.2215388792505344,1.2746976857956271,1.035841905788971,1.0882115210984358,1.0123965655541491,1.1700992973224627,1.3590647032028174,True,0.1889654058803547,1.0397475264380962,1.4443892650429748,True,0.4046417386048786,1.0255517463976478,1.4948823494511287,True,0.46933060305348095
2013-04-01,3,1.5825246087438787,1.7434529943545596,1.035841905788971,1.1833565298926114,1.1841096171428689,1.4568793788676944,1.8817996657544462,True,0.4249202868867519,1.2633087290414058,2.092719074566852,True,0.8294103455254462,1.2080068772839292,2.2104244712849197,True,1.0024175940009905
2013-04-01,6,0.971373771827997,1.245928927692469,1.035841905788971,1.3049578299446631,1.469362893271795,0.8301192097452497,1.330940282914146,True,0.5008210731688962,0.6122496055722361,1.720714977000218,True,1.108465371427982,0.4516296227091894,1.9458380515687586,True,1.4942084288595692
2013-04-01,12,1.6592714521923253,2.1341955279738616,1.035841905788971,1.4878291832655437,1.7799988769737118,1.5081481094544347,2.4859796447171965,True,0.9778315352627618,1.2494345623612342,2.7841831888688895,True,1.5347486265076553,1.0422969944718516,2.942440586241479,True,1.9001435917696272
2013-05-01,1,1.4942861244984391,1.4647255246236093,1.2215388792505344,1.2633649920515466,1.3654952082155225,1.364083740585895,1.5438634071299822,True,0.17977966654408717,1.2307764788585676,1.6309816342613856,True,0.4002051554028181,1.2162843346255066,1.6839890934746646,True,0.4677047588491581
2013-05-01,3,1.395012624761395,1.5194682982993732,1.2215388792505344,1.3392783459167508,1.5577082590579174,1.2599775530357797,1.6540134145482408,True,0.39403586151246106,1.0415434717027647,1.8563163935581541,True,0.8147729218553894,0.9897486848637723,1.9848882660051652,True,0.9951395811413929
2013-05-01,6,1.188381156525929,1.4531341514177738,1.2215388792505344,1.4361381965768838,1.7265792852566624,1.0497737887636025,1.5185984654490983,True,0.46882467668549577,0.8210606484479572,1.9107734074880964,True,1.0897127590401392,0.661650213810745,2.1494643637751105,True,1.4878141499643656
2013-05-01,12,1.7507508149549822,2.198082425248077,1.2215388792505344,1.5813733667246703,1.8884963444605998,1.5881421464834695,2.5376567784028676,True,0.9495146319193981,1.3287259158996045,2.8320890517870243,True,1.5033631358874198,1.1092076352756883,3.0013841209006,True,1.8921764856249117
2013-06-01,1,1.5825246087438787,1.7047772508245305,1.4942861244984391,1.5203032489468291,1.648594000296418,1.6080920712222664,1.778685998430086,False,0.27286377712137044,1.4718293186519782,1.8675978908527353,True,0.3957685722007571,1.4570408102263044,1.9231197248711396,True,0.4660789146448352
2013-06-01,3,1.1348219171867862,1.4023891620252626,1.4942861244984391,1.567456761455595,1.7903067731884263,1.1699812869849409,1.533132723123111,False,0.5037889153307891,0.9266837741451996,1.7268192723305316,True,0.8001354981853319,0.8783960522246914,1.866257620506487,True,0.9878615682817955
