path,inflation_instability,output_instability,stress,mean_rate
481,0.7170015659966326,1.5198988424647835,0.032589770534172065,2.482142857142857
833,0.7198652400754917,1.0188925651947351,0.03007229974115136,2.267857142857143
1690,0.7203859495262179,1.2273695937231361,0.033013065454904435,2.4464285714285716
480,0.7210468270638203,2.204865848095924,0.04594155877549021,2.5892857142857144
1837,0.7210718873952499,1.1877826414324955,0.03092725218226275,2.3035714285714284
660,0.7218544982721901,1.6218304910992303,0.03455038034463581,2.4464285714285716
1397,0.7230488818713253,0.9152751511966936,0.021792434202489254,1.875
1162,0.7255125825675005,1.6926665012441249,0.03182707828408674,2.3392857142857144
1153,0.7261214812608143,1.4548606969876698,0.023527332043418375,2.0892857142857144
636,0.727357733280795,1.5639902682897895,0.03916920833356579,2.625
1481,0.7281679437338509,1.7966314572138566,0.0498954120069384,2.875
604,0.7294354565406271,0.6457487927802854,0.02187310393105328,2.1607142857142856
48,0.7336775586161011,1.1927667080183522,0.024431337944514967,2.125
490,0.7358780086205493,0.9004923347043278,0.020482275284677946,1.8392857142857142
1254,0.7364230228854075,1.5274048014330301,0.02934816197796855,2.232142857142857
1176,0.737450602504625,0.9394015035471887,0.020482275284677946,1.8035714285714286
369,0.7396965024745613,1.0787881018357268,0.022961980002039507,1.9821428571428572
1955,0.7397737504946217,1.4010103631893875,0.033717874123539424,2.4464285714285716
1248,0.7401340177806657,1.8571138439078134,0.0524732938343703,2.9107142857142856
1788,0.7414273875893009,2.137722123410096,0.04783207929659687,3.017857142857143
1180,0.7430616007155236,1.5788452210432466,0.03588733241572151,2.4107142857142856
1882,0.74312155800248,1.2416390205381012,0.021378684221983857,1.9821428571428572
419,0.7441459540534922,1.211354458745516,0.02670600412200105,2.1607142857142856
1952,0.7443595881793309,0.9188407275749094,0.020696038457173053,1.875
1846,0.7450767293559779,0.9638505832173275,0.021865058777131668,2.0535714285714284
1775,0.7450975046430524,1.5481061545451307,0.03415181015234705,2.4464285714285716
1974,0.7480083067299287,1.4193345663967507,0.03510576045704984,2.625
18,0.7490791065400969,1.2187629408203546,0.024318977674652742,2.0535714285714284
1307,0.7515494867969928,0.7129079041761043,0.020482275284677946,1.875
1979,0.7524472534972023,1.4976040594791133,0.025576870010575743,2.0892857142857144
1815,0.7532311917507928,1.9555479508350904,0.0651192318768689,2.982142857142857
1160,0.7558237354738886,0.9069851235937889,0.020696132715521856,1.9107142857142858
729,0.7570686941795898,1.1265084003069796,0.020482275284677946,1.7678571428571428
588,0.7580317963603552,0.7725204274828951,0.021913662387507814,2.017857142857143
1280,0.7582394706362525,0.9909772861095075,0.020482275284677946,1.9464285714285714
417,0.7603217189957856,0.7097008703900365,0.02056264727517731,1.9821428571428572
221,0.761074268015127,1.5270478525875693,0.03702648802478546,2.482142857142857
737,0.761507217392697,0.8193043360563155,0.02306928329825884,1.9464285714285714
141,0.7615788889926781,1.434908443730172,0.03007221805060995,2.3392857142857144
403,0.7615980895813315,1.556262719643763,0.027003541857850234,2.1964285714285716
1555,0.7663048063894002,1.2496114079632414,0.028850736746112493,2.1964285714285716
1962,0.7665356789422523,1.3760713679998462,0.03204380604876934,2.3035714285714284
340,0.7694872608217852,1.928967387891022,0.03750727040369985,2.482142857142857
1984,0.7719238448462787,1.3110886799417376,0.026698118629718545,2.232142857142857
182,0.7740253119980356,1.72174592120059,0.0468558692407707,2.875
618,0.7743732046875913,1.8944957016014068,0.03715991957951223,2.4464285714285716
266,0.7754543869129169,1.3221887843807731,0.031992817419521445,2.3392857142857144
664,0.7771762115920114,1.356955351857556,0.027003408738745655,2.0535714285714284
1928,0.7840013754991128,0.6874165169465717,0.020482275284677946,1.8392857142857142
653,0.7843570563250972,0.9702201704055262,0.02179254190104074,1.9107142857142858
1578,0.7860648423065237,0.9141227009912766,0.020505604168405616,1.8035714285714286
812,0.7873545800271231,0.8214040039324433,0.022961501241853782,1.9107142857142858
789,0.7877658668722409,1.111036184108923,0.025937950694520297,2.232142857142857
1011,0.7887786355356975,1.358689739316256,0.021579951098305628,2.125
1826,0.7895119930613592,0.7765889884865779,0.021792556889007605,1.9107142857142858
862,0.7901656715591059,1.3843909149199656,0.02306936233978208,1.8392857142857142
1197,0.7926957746396674,1.213156081446483,0.022844777467864175,2.017857142857143
1550,0.793998608429219,1.0730498287798411,0.020505619744320778,1.7678571428571428
1795,0.7959494051147633,1.8872004288268198,0.04826568395640059,2.5892857142857144
1109,0.7962423416818053,1.0783910915481627,0.020719418531159745,1.9464285714285714
742,0.7972686136858965,1.298090791237234,0.02306939626322398,1.875
1378,0.7987562441315328,1.9087058703377875,0.05419136578990264,3.017857142857143
1774,0.7997781279738585,0.8834770777811943,0.02060387430784948,1.875
843,0.7998209406456649,0.7234706099545519,0.020482275284677946,1.8035714285714286
981,0.8023533915840997,1.7670411486494317,0.035362205448414535,2.3392857142857144
325,0.8050922692366016,1.709493007395403,0.035342196850405225,2.375
722,0.8071042906569574,1.5425460094200731,0.03066311965930637,2.1607142857142856
1537,0.8081034664362573,1.138008264355285,0.020482275284677946,1.6964285714285714
1780,0.8099813267783453,1.0327531096216171,0.020482275284677946,1.7321428571428572
1006,0.8102223248121037,1.8666702390033176,0.033277103748126376,2.1964285714285716
545,0.8113819703256248,1.4247996336914053,0.023069210083363753,1.875
392,0.8129823378409522,1.0986238921402316,0.020840714536750196,1.9821428571428572
1759,0.814272754782744,1.0829484545796078,0.021651560792876987,1.8392857142857142
1850,0.8151266857297297,1.0258642637577893,0.02069611030194169,1.7678571428571428
538,0.815450671350106,1.2199504023838896,0.020505674470744212,1.8035714285714286
1354,0.8156907837709002,1.1563070719244946,0.02050558472458262,1.7678571428571428
1029,0.8163004448855087,1.5580128712668353,0.030165493102563536,2.125
224,0.817073059382303,1.0863941855080543,0.022962030652562655,1.9464285714285714
1852,0.8189769665269738,1.1437010390989013,0.025646081413748634,2.017857142857143
1862,0.8193325899045556,1.435843294399932,0.02427640435678552,1.9107142857142858
1108,0.8199864118891081,1.9858028079004597,0.040059592968835774,2.517857142857143
1520,0.820579970446704,1.4280288574678064,0.030165698427206122,2.0892857142857144
1314,0.8218848027924088,1.7061109151801372,0.03421955244079901,2.3035714285714284
1026,0.8228419417291867,1.429073533057692,0.02678931845711052,2.1964285714285716
8,0.8240132656510072,2.0364323483632414,0.033487476109152106,2.267857142857143
915,0.8242353973497585,2.4337659815471584,0.06851704399254374,3.017857142857143
1754,0.8247299873464654,1.7185521405602127,0.04172742801350086,2.625
1093,0.8250522664673201,2.8152193336881624,0.0948329652069242,3.3392857142857144
739,0.8255360582200694,1.09416977783207,0.020482275284677946,1.7321428571428572
1263,0.8270209042682096,1.492685609568355,0.028954782560020237,2.1964285714285716
145,0.8296060317575351,1.119960036918127,0.02071960086229794,1.8392857142857142
1181,0.8297447476983663,1.1376940787718608,0.020696156273431226,1.8392857142857142
1509,0.8315451919461982,1.33441124792424,0.02298267189277091,2.017857142857143
46,0.832207488126772,0.7753611318576029,0.020505672221541243,1.9821428571428572
530,0.8343213267817837,1.4346635029574188,0.030165472149392185,2.125
1412,0.8364445909325732,2.3598756172912165,0.05381367941888578,2.9107142857142856
128,0.838544778917626,1.318582261886642,0.02564576188351569,2.125
763,0.8386033667891657,1.432910571278095,0.020482275284677946,1.5892857142857142
22,0.8397834531668562,3.09317798191125,0.0975900744200702,3.375
379,0.840953521182017,1.240809717633519,0.02069623248035104,1.7321428571428572
181,0.8413314838827224,1.5575934613407092,0.0244764755042167,1.9464285714285714
1704,0.8448515958890656,2.4001616627630753,0.042664182975838016,2.732142857142857
133,0.845208086671107,2.0623390370880594,0.042640635297713794,2.5535714285714284
554,0.845512983133288,1.5671070984814275,0.036024084839549275,2.4464285714285716
1286,0.8480309088452922,1.3697860100950303,0.026135172431772248,1.9107142857142858
1030,0.8480587643579556,1.007257906895615,0.020603609603055503,1.9107142857142858
1813,0.8505293146061987,1.201547873539221,0.020482275284677946,1.6607142857142858
927,0.8517099863278746,1.7479197137481275,0.03715978811991005,2.482142857142857
425,0.8523511533587832,1.501497637313776,0.02613532501831541,1.9821428571428572
1234,0.8526965083220134,1.649961585513671,0.035405864398899034,2.3392857142857144
605,0.8528288452967318,1.2639877398582915,0.026135178242496167,1.9821428571428572
911,0.8569263343086971,1.8263180248008746,0.029830222522803124,2.0892857142857144
965,0.8585414474806414,1.6499009870125183,0.027733109853937482,2.1607142857142856
714,0.8590408078636791,0.9080261679085762,0.020482275284677946,1.7678571428571428
421,0.8595369877013562,1.4624624272524116,0.02191387693030093,1.7678571428571428
1570,0.8620461171466378,1.7067867499620153,0.035385355591637496,2.517857142857143
904,0.8640690071298294,2.0844061282640745,0.027718433651222986,2.0535714285714284
1117,0.8657932180341801,1.2004774669830143,0.020482275284677946,1.6607142857142858
1495,0.8675892318102918,1.3428860769688578,0.026135137099494506,1.9464285714285714
375,0.8691233837681669,1.5218484063590199,0.02718292684045929,2.017857142857143
1086,0.8716352355139424,1.2882385649303536,0.020696055188794138,1.8392857142857142
372,0.871839535419571,1.2170167531487728,0.02306936739995713,1.9107142857142858
1375,0.8723927049426213,1.281953881592782,0.030970925922202432,2.232142857142857
200,0.8762175159803106,1.5424228434724347,0.02167548376123648,1.9107142857142858
210,0.8768420070758894,1.2002946464189668,0.020482275284677946,1.5892857142857142
577,0.8786993099758296,1.3126175012739225,0.02189606469211278,1.9464285714285714
1714,0.8788683999438881,1.6640688453835233,0.03575765793995144,2.482142857142857
1694,0.8792010620570889,1.9184293949087368,0.03673743664849097,2.482142857142857
1705,0.879437963831635,1.2389712552835734,0.020562769859460223,1.625
1045,0.8801177542334205,1.4262316353528077,0.027263608696352644,2.0892857142857144
122,0.8816611351252867,1.6721515612181044,0.03707323435970014,2.4107142857142856
1876,0.8842983423322106,1.6399023741446548,0.02435659335555372,1.9464285714285714
5,0.8843697584130921,1.953872223542814,0.04592075701737857,2.6964285714285716
1825,0.8864317656522092,2.114288573832682,0.03270632504134807,2.232142857142857
528,0.8887332663216295,1.3553433115863314,0.033413671096011816,2.232142857142857
1433,0.8894419738321789,1.8779289717212373,0.03229181596784669,2.3035714285714284
307,0.8904632212046649,1.3946596555119202,0.020562746884258794,1.7678571428571428
1483,0.8922411602007544,1.476017294586108,0.020482275284677946,1.7321428571428572
1183,0.8923277390564026,1.91378724949207,0.03557939070647569,2.4107142857142856
315,0.893142160613391,1.4939846447556906,0.030188382069449925,2.1607142857142856
1189,0.8936653588627198,1.1585986801333745,0.02158267975211724,1.8392857142857142
1643,0.8945376523266696,1.0973570020032923,0.020482275284677946,1.625
1981,0.898391839143966,0.9247165273939345,0.020482275284677946,1.6607142857142858
515,0.8989315476405817,0.988137555041757,0.020482275284677946,1.6607142857142858
999,0.9044245695211812,1.2913100751863826,0.020482275284677946,1.625
