origin,horizon,actual,persistence,ar1,ar4,core,energy,expectations
2011-02-01,3,2.728677786417656,1.8282165430838417,1.8596613971625093,2.090927559010823,2.209249375566521,2.1985903389021137,2.3324202538037806
2011-02-01,6,2.9332852406381624,1.8282165430838417,1.8905225987414978,2.1745269108940595,2.7334468807115,2.644004351679769,2.884754570113838
2011-02-01,12,2.482093630425192,1.8282165430838417,1.9505371763577317,2.3009215428151584,2.795601039327144,2.5269374048500914,2.8752530746392333
2011-03-01,1,2.457647468863683,2.088582555277294,2.098080622450389,2.2215501976423986,2.3390131936191554,2.3419590303423488,2.4775264363382274
2011-03-01,3,2.7502825656067436,2.088582555277294,2.116896364950797,2.3363854025080495,2.8611986976903268,2.8029250819582057,3.2784611100056438
2011-03-01,6,2.974354612639362,2.088582555277294,2.1446746971741524,2.408968627695791,3.401050807147439,3.1871044040633705,4.093087014912238
2011-03-01,12,2.2720204986621377,2.088582555277294,2.198665246048371,2.5163007738012277,3.4335348309374325,2.870751031640865,4.492718053080429
2011-04-01,1,2.728677786417656,2.457647468863683,2.4655351734269466,2.631752289528443,2.742825209330756,2.7145813281948916,2.8302193462459146
2011-04-01,3,2.8351275789952597,2.457647468863683,2.481157396837879,2.7697921147989715,3.291123853866294,3.16488273887348,3.583709103432623
2011-04-01,6,2.6579926418442144,2.457647468863683,2.5042127152777915,2.8313489359138617,3.6647917968030885,3.303254431807046,4.121919428105746
2011-04-01,12,1.980114437210341,2.457647468863683,2.5489945165567804,2.9040989263597696,3.75414153619799,2.918777041373985,4.426710068769975
2011-05-01,1,2.7502825656067436,2.728677786417656,2.735291897046328,2.8618703378722428,3.046046864172377,3.0143822928770168,3.0795787783993003
2011-05-01,3,2.9332852406381624,2.728677786417656,2.7483901469669942,2.963954631079824,3.421369274699318,3.302757905424575,3.5338069537281727
2011-05-01,6,2.66347239578493,2.728677786417656,2.7677168408984234,3.0111402777449476,3.7397324626441306,3.42332572993384,3.8772133059182172
2011-05-01,12,1.5646359586656993,2.728677786417656,2.805243263105084,3.0680577466257737,3.701239096329982,3.007253720243483,3.8415629263484266
2011-06-01,1,2.8351275789952597,2.7502825656067436,2.7567814764467657,2.7692356075966496,2.8283268494410496,2.818541598070774,2.8754933486901186
2011-06-01,3,2.974354612639362,2.7502825656067436,2.7696515281936156,2.793380172945566,3.0770652606458264,3.01225292183738,3.2285580683074855
2011-06-01,6,2.4952333835051723,2.7502825656067436,2.788641358466249,2.8308532894343323,3.1010605481567133,2.9687405853742748,3.361713356790111
2011-06-01,12,1.5341905531048219,2.7502825656067436,2.825513161679915,2.901635907773516,2.902103533282481,2.6791538303350584,3.3602891725845923
2011-07-01,1,2.9332852406381624,2.8351275789952597,2.841206425802908,2.875161329563246,2.919542384808463,2.902286417726612,2.9248660791361814
2011-07-01,3,2.6579926418442144,2.8351275789952597,2.8532443126035574,2.9186235365224786,3.026343032474662,2.9318332409678565,3.0124908208771926
2011-07-01,6,2.5368603049969884,2.8351275789952597,2.8710055525578184,2.955440037808469,3.0779902772819963,2.931625043437736,3.0459071588308744
2011-07-01,12,1.4001777356871579,2.8351275789952597,2.9054893171692995,3.0158597391490543,3.0186608127265893,2.754145384567196,2.958171491703153
2011-08-01,1,2.974354612639362,2.9332852406381624,2.938875673270056,2.984241290924931,3.1091310465963033,3.0645710418328562,3.0954718538440553
2011-08-01,3,2.66347239578493,2.9332852406381624,2.949946076358509,3.031632989899229,3.1161372014460955,2.9604862154261053,3.0650020067326307
2011-08-01,6,2.482093630425192,2.9332852406381624,2.96627915528976,3.064992500227193,3.116891815329073,2.8383931259078428,3.019111249672716
2011-08-01,12,1.5005526468137618,2.9332852406381624,2.997987706849613,3.1159888270701703,3.1037086565996175,2.547749269310008,2.931828300271632
2011-09-01,1,2.6579926418442144,2.974354612639362,2.9797339086777366,2.9994754709234734,2.850698015206013,2.814458915477525,2.833366590099652
2011-09-01,3,2.4952333835051723,2.974354612639362,2.990386122309558,3.0277747619558943,2.8902895275556686,2.8231255465921006,2.8756771713201323
2011-09-01,6,2.2720204986621377,2.974354612639362,3.006101995084882,3.0572636776900737,2.635149293827047,2.5135932545033133,2.5961995909903712
2011-09-01,12,1.6640485984876316,2.974354612639362,3.0366115653066856,3.108508735287842,2.7158480477612557,2.48232739487331,2.6799019556893198
2011-10-01,1,2.66347239578493,2.6579926418442144,2.664906496450891,2.527749771768322,2.598639339799259,2.5947407882574662,2.614353062370902
2011-10-01,3,2.5368603049969884,2.6579926418442144,2.678598428119959,2.455696399376892,2.4640895823360496,2.4645356687768007,2.5297603459100673
2011-10-01,6,1.980114437210341,2.6579926418442144,2.6988013161630695,2.48649787855426,1.9473101041667844,1.9871522011396274,2.0876278303565203
2011-10-01,12,1.9575910400629257,2.6579926418442144,2.7380297544726013,2.584813117312898,2.221626415232506,2.2805524793035215,2.5037392379799654
2011-11-01,1,2.4952333835051723,2.66347239578493,2.670347725238331,2.6637082737393896,2.65404777298599,2.675040855477019,2.683936984262782
2011-11-01,3,2.482093630425192,2.66347239578493,2.6839633700345122,2.690646605237769,2.538258790383485,2.55889892665745,2.5917666388866127
2011-11-01,6,1.5646359586656993,2.66347239578493,2.704053711195758,2.732740852696056,1.9582439594341106,2.0470103022646766,2.0899171483286976
2011-11-01,12,1.6848285133686751,2.66347239578493,2.7430636733127747,2.811512008058598,2.4737999521361407,2.580139615774552,2.694566950018368
2011-12-01,1,2.5368603049969884,2.4952333835051723,2.5028919202767206,2.437018407735184,2.3408440677322515,2.3323289294660636,2.349148317782463
2011-12-01,3,2.2720204986621377,2.4952333835051723,2.5180595244326924,2.418006706616224,2.0397476319248757,2.0865299462091307,2.134605961410648
2011-12-01,6,1.5341905531048219,2.4952333835051723,2.540442108562566,2.460949576581069,1.8001839771894896,1.9749615077346936,2.059835718408918
2011-12-01,12,1.6113308959967636,2.4952333835051723,2.5839109156644553,2.562015971579195,2.0337089398822936,2.3571817585027595,2.4845933856944513
2012-01-01,1,2.482093630425192,2.5368603049969884,2.544310690942198,2.558386205265973,2.554106058218497,2.5697129942399797,2.5872225110988505
2012-01-01,3,1.980114437210341,2.5368603049969884,2.5590658452765336,2.599372601935388,2.1310604660168613,2.173668478130208,2.2089640358834233
2012-01-01,6,1.4001777356871579,2.5368603049969884,2.5808392660617794,2.647561321648163,2.274448112250893,2.3243762165936146,2.4290466638358184
2012-01-01,12,1.4600960350833936,2.5368603049969884,2.6231232216661473,2.733412890165087,2.631228996969432,2.5902127899909657,2.802146298289695
2012-02-01,1,2.2720204986621377,2.482093630425192,2.489785753376975,2.4722113847383502,2.2713527697837286,2.277479900174047,2.287502936272046
2012-02-01,3,1.5646359586656993,2.482093630425192,2.5050200374634093,2.4863009676594943,1.876471071933451,1.9530685027354324,2.011356640474692
2012-02-01,6,1.5005526468137618,2.482093630425192,2.527501421121587,2.5332245634547594,2.0804481582972705,2.201661542800061,2.3462063624563787
2012-02-01,12,1.5918699192055032,2.482093630425192,2.5711635039290215,2.6281909232056413,2.3584394692447437,2.4885964147281596,2.724297357681517
2012-03-01,1,1.980114437210341,2.2720204986621377,2.280659817836272,2.1895645848475462,2.0081159350219338,2.0287664336549236,2.1023478443044588
2012-03-01,3,1.5341905531048219,2.2720204986621377,2.2977716092098297,2.1595992299301603,2.089905562608639,2.118719375001549,2.407220374655903
2012-03-01,6,1.6640485984876316,2.2720204986621377,2.3230275376904657,2.209613406387058,2.1098568779572866,2.1045663092496443,2.677789328830356
2012-03-01,12,1.2689081159556155,2.2720204986621377,2.3720917538422848,2.331000289803449,2.376730656738449,2.2612566718081344,3.285299603753509
2012-04-01,1,1.5646359586656993,1.980114437210341,1.9900057566021858,1.8606923228669556,1.8363485069136951,1.8324542113449902,1.854216490022938
2012-04-01,3,1.4001777356871579,1.980114437210341,2.0096003953561525,1.8141825447205886,2.0628707427314983,2.0170379956536095,2.10918457963457
2012-04-01,6,1.9575910400629257,1.980114437210341,2.0385282962174083,1.8736358929908281,2.262085984607843,2.155942602629404,2.3357697401041295
2012-04-01,12,1.035841905788971,1.980114437210341,2.094751973815405,2.0223234226768154,2.3572074165250503,2.057750842298953,2.3516278430729214
2012-05-01,1,1.5341905531048219,1.5646359586656993,1.576146374766478,1.3937591406641023,1.6416942738497922,1.638813385620841,1.6713860391872317
2012-05-01,3,1.5005526468137618,1.5646359586656993,1.5989546262537542,1.3198407133974703,1.5117759558199206,1.5511792585771582,1.6658457220684877
2012-05-01,6,1.6848285133686751,1.5646359586656993,1.632642081690231,1.3913551703030216,1.5898186525526588,1.6925175934581462,1.8729856224015706
2012-05-01,12,1.2215388792505344,1.5646359586656993,1.6981695812990354,1.578620996379418,1.6546955447852534,1.863082415680696,2.100556350677374
2012-06-01,1,1.4001777356871579,1.5341905531048219,1.5457784439563127,1.5293563440410085,1.4373970799489302,1.4529732990919808,1.5051112598016911
2012-06-01,3,1.6640485984876316,1.5341905531048219,1.5687409996111092,1.576875511678772,1.2801506280048338,1.325413150914594,1.504600749794502
2012-06-01,6,1.6113308959967636,1.5341905531048219,1.6026582937960407,1.6639868360855061,1.441759258679891,1.591715703142613,1.8748597479069566
2012-06-01,12,1.4942861244984391,1.5341905531048219,1.6686396237685945,1.830600803509571,1.465914293929445,1.7357125294734277,2.187419858137588
2012-07-01,1,1.5005526468137618,1.4001777356871579,1.412194268446505,1.3659191441014966,1.271372783187377,1.3025117902224659,1.3442013726933106
2012-07-01,3,1.9575910400629257,1.4001777356871579,1.436009085390176,1.3839191198434628,1.3639948551359637,1.4652354950914612,1.609046449884732
2012-07-01,6,1.4600960350833936,1.4001777356871579,1.471192282539866,1.4714518086635584,1.1467722354684853,1.403771996281921,1.5965167550107793
2012-07-01,12,1.5825246087438787,1.4001777356871579,1.5396609047697243,1.6527980698015199,1.447889519377887,1.9077864244683684,2.20473334630598
2012-08-01,1,1.6640485984876316,1.5005526468137618,1.5122010593953814,1.557199289552668,1.5546001321155096,1.5690863041914878,1.6478255134738895
2012-08-01,3,1.6848285133686751,1.5005526468137618,1.5352845240359594,1.641396788474594,1.7064458788103705,1.814088446361898,2.0569588146600664
2012-08-01,6,1.5918699192055032,1.5005526468137618,1.569382819859104,1.7330099779310624,1.5952510498534496,1.8292772715739989,2.2317095517059595
2012-08-01,12,1.395012624761395,1.5005526468137618,1.6357246878189042,1.8938812470489972,2.1306412074001058,2.4535942906802144,3.171964122558518
2012-09-01,1,1.9575910400629257,1.6640485984876316,1.6750872264549108,1.7570382953504549,1.9219462092894855,1.9570656986180146,1.9873491145007558
2012-09-01,3,1.6113308959967636,1.6640485984876316,1.69695951396416,1.8568910485219587,2.0417682468265177,2.1496671370573925,2.225405342949523
2012-09-01,6,1.2689081159556155,1.6640485984876316,1.7292618542550207,1.943677299589415,1.8218227241684057,1.9767245695355347,2.1145987863319275
2012-09-01,12,1.1348219171867862,1.6640485984876316,1.7920856152777114,2.0875572850473123,2.4370267966533716,2.542347752570308,2.801202606389512
2012-10-01,1,1.6848285133686751,1.9575910400629257,1.9674682997352597,2.102891229606221,1.9485056310168087,1.953840354506535,1.9528310333798995
2012-10-01,3,1.4600960350833936,1.9575910400629257,1.9870351910941,2.232796268399701,1.9507688816303856,1.9891190997817274,1.9819215963669203
2012-10-01,6,1.035841905788971,1.9575910400629257,2.0159223859073756,2.3114337591503467,1.9298217442925165,1.932388053221263,1.959335211749698
2012-10-01,12,0.971373771827997,1.9575910400629257,2.072067848427944,2.4253111553406974,2.481372543687433,2.306345057674917,2.350971507913164
2012-11-01,1,1.6113308959967636,1.6848285133686751,1.695780923202844,1.5890693415973078,1.712959674924732,1.7277747359126303,1.7493830242300987
2012-11-01,3,1.5918699192055032,1.6848285133686751,1.7174815966616361,1.549576495713963,1.413885879654075,1.4597563052077531,1.5536476254245437
2012-11-01,6,1.2215388792505344,1.6848285133686751,1.7495285701144627,1.6193026495793397,1.605932066600106,1.6728873407059643,1.8820765625427256
2012-11-01,12,1.188381156525929,1.6848285133686751,1.8118489813526082,1.7856507855514332,1.771310820949735,1.8038594740553533,2.11391128643824
2012-12-01,1,1.4600960350833936,1.6113308959967636,1.6225309066952052,1.5801590671370662,1.3439872057559163,1.3717106214081831,1.415764980284091
2012-12-01,3,1.2689081159556155,1.6113308959967636,1.6447235757383152,1.6050087849626375,1.164460876998924,1.230725853976089,1.4082234928703596
2012-12-01,6,1.4942861244984391,1.6113308959967636,1.6775005833056265,1.6853243264374438,1.577266544272833,1.709548974251786,2.0385226480700993
2012-12-01,12,1.3785543209327729,1.6113308959967636,1.7412527780563725,1.8469628023035032,1.5789881453827181,1.7939604899656618,2.2874767718442186
2013-01-01,1,1.5918699192055032,1.4600960350833936,1.4718094533433992,1.415013964110124,1.4105637089670333,1.4194106877949326,1.470878720490886
2013-01-01,3,1.035841905788971,1.4600960350833936,1.495022378194441,1.4256239438724758,1.3571026359709024,1.3883899649077933,1.576087254720788
2013-01-01,6,1.5825246087438787,1.4600960350833936,1.5293134838720754,1.5094969077679137,2.019497263748179,2.0787363635918497,2.401607896244322
2013-01-01,12,1.3956211493799557,1.4600960350833936,1.5960359873734797,1.6841000006017977,1.9967051495958559,2.037328045554986,2.5435968588980935
2013-02-01,1,1.2689081159556155,1.5918699192055032,1.6030918004648897,1.661134570426688,1.6348087849842234,1.6276587437140564,1.6661955272376967
2013-02-01,3,1.2215388792505344,1.5918699192055032,1.6253283751855148,1.7530083609897373,1.9619925755570096,1.9274265073830763,2.0598898632631646
2013-02-01,6,1.395012624761395,1.5918699192055032,1.6581716301401535,1.8400405270041813,2.3008784812784806,2.1514310914101857,2.3745496524615053
2013-02-01,12,1.0880413566742688,1.5918699192055032,1.7220575758188645,1.9888180671354272,2.5124611886415904,2.097513771462387,2.494957584728343
2013-03-01,1,1.035841905788971,1.2689081159556155,1.281221455143754,1.1570161453248178,1.1281891657145207,1.1226643848109885,1.178548862847709
2013-03-01,3,1.4942861244984391,1.2689081159556155,1.3056271990094852,1.1159591393873258,1.522651399497583,1.583525193701899,1.7812746485876454
2013-03-01,6,1.1348219171867862,1.2689081159556155,1.3416900722842537,1.2001506047255521,1.3055391139756924,1.4272779462753005,1.733734295066854
2013-03-01,12,1.3801355814120648,1.2689081159556155,1.4118938886366543,1.3964940182384462,1.474280385838722,1.673850888847542,2.181926266687543
2013-04-01,1,1.2215388792505344,1.035841905788971,1.0488095626213298,0.940243878569384,1.195459053034076,1.2514725477727566,1.3057596383721584
2013-04-01,3,1.5825246087438787,1.035841905788971,1.0745180076407521,0.9309778653581479,1.4965381231772112,1.6125024674568706,1.7886232405315818
2013-04-01,6,0.971373771827997,1.035841905788971,1.1125201057843146,1.0272382482612101,0.8680342162758269,1.1360909208661867,1.3805210194897934
2013-04-01,12,1.6592714521923253,1.035841905788971,1.1865490693760368,1.236287339101399,1.3874472407403882,1.8343057301799663,2.239506544297216
2013-05-01,1,1.4942861244984391,1.2215388792505344,1.2339479701855924,1.3186214842462645,1.4028977918671226,1.4327906607864762,1.4797106194066303
2013-05-01,3,1.395012624761395,1.2215388792505344,1.2585447359761655,1.4375838502053793,1.3558119110806275,1.468589241876722,1.6118353923101847
2013-05-01,6,1.188381156525929,1.2215388792505344,1.2948929159635831,1.5408512738386717,1.1368137880335847,1.4681565086454842,1.670465175621524
2013-05-01,12,1.7507508149549822,1.2215388792505344,1.3656627915341264,1.712610068333727,1.5702298755698043,2.137976744428664,2.4419926301507844
2013-06-01,1,1.5825246087438787,1.4942861244984391,1.505786930614961,1.640203514162788,1.6767728063795155,1.712878495962649,1.7400953014371807
2013-06-01,3,1.1348219171867862,1.4942861244984391,1.5285777854146025,1.7750473638146853,1.3256574681381914,1.522152375582934,1.5621501106749403
2013-06-01,6,1.3785543209327729,1.4942861244984391,1.5622435979539324,1.8683273946476826,1.5148843413102724,1.9227287963697628,1.9697842691033889
2013-06-01,12,1.6379703360962492,1.4942861244984391,1.6277431582362962,2.0138895519633606,1.8540241585809358,2.5488049625182874,2.55649058073049
2013-07-01,1,1.395012624761395,1.5825246087438787,1.5936811416928516,1.6421701269891946,1.372914924181895,1.4264740554299673,1.4519326889192947
2013-07-01,3,0.971373771827997,1.5825246087438787,1.6157883732079743,1.7131994276556823,0.9379070512092761,1.2212374121545495,1.2910921122813557
2013-07-01,6,1.3956211493799557,1.5825246087438787,1.6484409508331495,1.7964649730435343,1.2546679879946947,1.792987403391734,1.9116277954828942
2013-07-01,12,1.6554629732056811,1.5825246087438787,1.7119572589013534,1.9465262471391904,1.5395049340811735,2.476658204919072,2.603186460071955
2013-08-01,1,1.1348219171867862,1.395012624761395,1.4068088111284587,1.3284727295154033,1.1970749245185657,1.2842749965286617,1.2923240829999247
2013-08-01,3,1.188381156525929,1.395012624761395,1.4301871588063126,1.321183280517985,1.1861563333808305,1.4441553874168598,1.4927166487918582
2013-08-01,6,1.0880413566742688,1.395012624761395,1.4647260765927277,1.4034447827671368,1.036681840853101,1.5016833624442212,1.5609316405003102
2013-08-01,12,1.4950126621403548,1.395012624761395,1.5319427990789014,1.5815871736583726,1.62265723067005,2.3840699172961033,2.413588189435288
2013-09-01,1,0.971373771827997,1.1348219171867862,1.1474214669950937,1.033233417327911,0.8836271064301466,0.9439795212361933,0.993632586851872
2013-09-01,3,1.3785543209327729,1.1348219171867862,1.1723977707088518,1.0152458103347712,1.2371424963143074,1.4426463396696456,1.6302783199546085
2013-09-01,6,1.3801355814120648,1.1348219171867862,1.2093117897208856,1.1063719499110622,1.1499327009980138,1.5918606487362723,1.8934907771819312
2013-09-01,12,1.48615117553771,1.1348219171867862,1.281200747235217,1.3053958998660595,1.501914112343202,2.283745995088862,2.717728097883826
2013-10-01,1,1.188381156525929,0.971373771827997,0.9843919341367982,0.916625297712643,1.2093504914671318,1.25894016660364,1.289435307065696
2013-10-01,3,1.3956211493799557,0.971373771827997,1.01020243094942,0.9355555288685531,1.3384319857593467,1.5039891766685811,1.571645221866254
2013-10-01,6,1.6592714521923253,0.971373771827997,1.0483601231702064,1.0356497316768414,1.6052524649617523,1.932428979769988,2.022259912052693
2013-10-01,12,1.324139313651404,0.971373771827997,1.122708784318042,1.2395185007176774,1.8636975792530353,2.405618453308483,2.453253179263889
2013-11-01,1,1.3785543209327729,1.188381156525929,1.2007660581811637,1.302119624296389,1.3560990548276708,1.3777954197508677,1.3916486757302673
2013-11-01,3,1.0880413566742688,1.188381156525929,1.2253158715047245,1.4291672070252244,1.0403346198828431,1.1902214045122173,1.2157600186164155
2013-11-01,6,1.7507508149549822,1.188381156525929,1.2615971163729922,1.5303183168334114,1.663634804058201,1.9433901750863543,1.9751153312421748
2013-11-01,12,1.079907362042219,1.188381156525929,1.3322452374924583,1.697571468631572,1.810520362230839,2.2662661274195024,2.217641461070554
2013-12-01,1,1.3956211493799557,1.3785543209327729,1.390308420534095,1.4888880823906259,1.3356869435663088,1.3920927223796369,1.4033808159697858
2013-12-01,3,1.3801355814120648,1.3785543209327729,1.413603968137855,1.5970018774791583,1.3421674539055528,1.5118770138813982,1.5578252924400982
2013-12-01,6,1.6379703360962492,1.3785543209327729,1.4480220596933575,1.6882041233321579,1.6439220145501194,1.92790666227894,1.9841012337333819
2013-12-01,12,0.7295908023517091,1.3785543209327729,1.5150088905227048,1.8427649120249536,1.8899496182835736,2.3414769125358728,2.3554849640923554
2014-01-01,1,1.0880413566742688,1.3956211493799557,1.407286321608754,1.4208708556206633,1.1673732400747918,1.189990762182278,1.2106531548002382
2014-01-01,3,1.6592714521923253,1.3956211493799557,1.4304055187921443,1.4723005908438418,1.716795364793684,1.7638249822829066,1.849638011708399
2014-01-01,6,1.6554629732056811,1.3956211493799557,1.4645628034008842,1.5581755152148378,1.8276903621534284,1.8935058041958275,2.018684870570799
2014-01-01,12,0.04139329901601342,1.3956211493799557,1.531041134181309,1.7216554780254891,2.083518525509441,2.0995053545471256,2.2747397273217125
2014-02-01,1,1.3801355814120648,1.0880413566742688,1.1006631067528423,0.9694399699807568,1.327611403582202,1.3460436622499883,1.387797620246479
